source,target
W4323967400,W3026386331
W4323967400,W3080572612
W4323967400,W3206987000
W4323967400,W4225134808
W4323967400,W4281287955
W4323967400,W4304208352
W4323967400,W4319785966
W4288052618,W4250083371
W4291595156,W3014588651
W4291595156,W3096847013
W4291595156,W3106527115
W4293762524,W3119972481
W4307135835,W2999291887
W4307135835,W3049074820
W4307135835,W3136847487
W4307135835,W3192723030
W4307457769,W3092108121
W4307457769,W4307457769
W4309548092,W4309548092
W4311799297,W3011403448
W4311799297,W4285077411
W4312219371,W3014588651
W4312219371,W3096847013
W4312219371,W3106527115
W4312219371,W3216165059
W4312219371,W4291595156
W4366319400,W3021259654
W4366319400,W3031293389
W4366319400,W3119432177
W4366319400,W4206616789
W4366319400,W4311365875
W4376871773,W3176440618
W4378071294,W2904989483
W4379376016,W3198605469
W4381599039,W3145929487
W4383343001,W3095571806
W4383343001,W3213158674
W4383343001,W4283738936
W4383343001,W4288734645
W4383343001,W4300688476
W4384562938,W3122263858
W4384562938,W4285197711
W4387804055,W3197422557
W4387804055,W4200606805
W4387804055,W4214886599
W4387804055,W4293067341
W4387804055,W4313893493
W4387804055,W4315436844
W4389471050,W3100657927
W4389471050,W3108624104
W4389471050,W3169310380
W4389471050,W3214806220
W4389471050,W4205854154
W4389471050,W4223577568
W4389471050,W4295633627
W4389471050,W4309332450
W4389471050,W4319601619
W4389471050,W4321610098
W4389478563,W3159341946
W4389478563,W3212211715
W4390547993,W3209407001
W4390547993,W4315927620
W4394823547,W4210930321
W4394823970,W3036469459
W4394823970,W3162136349
W4394823970,W3189529614
W4394856603,W4294959241
W4394856603,W4298005580
W4394858506,W4386784441
W4394875063,W4296042196
W4394890720,W2998834742
W4394890720,W3001962923
W4394890720,W3117909644
W4394890720,W3121475895
W4394890720,W3190639902
W4394890720,W4220981661
W4394890720,W4282927175
W4394890720,W4313210116
W4394890720,W4313657020
W4394895837,W3160842747
W4394895837,W3189923327
W4394895837,W4281552525
W4394895837,W4385303289
W4396705820,W4391677325
W4396856451,W4378214136
W4396856451,W4383265828
W4398774446,W3096989945
W4398774446,W4384447615
W4398774446,W4384695315
W4400217798,W4313729324
W4400217798,W4316468371
W4400217798,W4385215249
W4400217798,W4391173571
W4400689693,W3102866459
W4400689693,W4205689774
W4400689693,W4206431891
W4400689693,W4388112486
W4400689693,W4389334173
W3036784384,W3102150682
W3152512555,W3029521018
W3173687866,W3093815538
W3192812810,W3192812810
W3196330275,W3001419426
W3196330275,W3012464010
W3196330275,W3185821304
W3211806155,W3163456929
W4200333940,W3128939866
W4200333940,W3141224795
W4206745360,W3000461910
W4316468836,W3081030350
W4316468836,W4285730251
W4316468836,W4293030501
W4317851248,W3110856113
W4317851248,W3195672811
W4317851248,W4205616329
W3081101393,W4205829018
W3124536412,W3122557040
W3177065778,W3008773947
W3177065778,W3113398896
W4229010264,W3032927513
W4229010264,W4205754822
W4295034808,W3163647881
W3110049079,W3092430493
W3186508247,W3005697456
W3186508247,W3012510851
W3186508247,W3035934917
W3186508247,W3135814266
W4294218992,W4294218992
W3119258675,W2999291887
W3119258675,W3122442400
W3129306004,W4237990208
W4220717301,W3084850253
W4220717301,W3103691750
W4220717301,W3104982782
W4220717301,W3166651772
W4220717301,W3181176806
W4220717301,W3191570885
W4220717301,W4206613576
W4220717301,W4220972280
W4283803902,W2999523674
W4283803902,W3005031213
W4283803902,W3043347847
W4283803902,W3104158398
W3004919658,W3027653544
W3100771853,W3012140320
W4205250574,W3003536578
W4211231484,W3212141345
W3087201475,W3091768504
W3139935772,W3005309212
W3044492356,W3007261659
W3164370294,W2979022444
W3164370294,W2981048963
W3164370294,W3090925843
W3164370294,W3096932602
W3164370294,W3099359957
W3164370294,W3131551519
W3164370294,W3147525082
W3164370294,W4206718347
W3164370294,W4220965973
W3191066476,W3014588651
W3191066476,W3036784384
W3191066476,W3111905124
W4200485232,W3021502772
W4200485232,W3045906172
W4200485232,W3206987000
W4382940427,W3123503635
W3136583964,W3011834312
W3173557304,W3122581163
W3173557304,W3142760835
W3179863466,W3207806169
W3191488008,W3040124858
W3191488008,W3110958126
W4200567984,W3152659237
W4205770748,W3103927788
W4224442667,W3064462073
W4281295176,W3165682761
W4283814608,W3045002271
W4283814608,W3146736723
W4283814608,W3182007606
W4283814608,W3201834933
W4285160152,W3040565965
W3015462424,W3004713990
W3018852508,W3019358709
W3042409911,W3116978767
W3099659592,W3018447787
W3099659592,W3062442779
W3130646728,W3083489426
W3132168415,W3043726503
W3195818376,W3088631126
W3197642219,W3098628116
W3197642219,W3099182231
W3197642219,W3133379199
W4206393003,W3086242356
W4220747069,W4220747069
W4225405211,W3105354345
W4225405211,W3213316751
W4229003838,W4289594707
W4281294559,W3103422819
W4281651196,W3196375277
W4283755409,W4283755409
W4298326603,W3201214298
W4311227519,W4307286199
W4320008723,W3030274770
W4320008723,W4284993277
W4322738948,W3166170693
W4372228004,W3159531122
W4382939799,W4294243316
W4382939799,W4294891265
W4382939799,W4313893493
W4382939799,W4313893525
W4382939799,W4313897562
W4382939799,W4315436844
W4382939799,W4367049026
W4386314153,W4225727353
W4390538034,W3023537476
W4390538034,W3130888469
W4390538034,W3201131082
W4390538034,W4226105234
W4390538034,W4281870776
W4390538034,W4289812837
W4390538034,W4311766317
W4390538034,W4313598762
W4390538034,W4378527824
W4390538034,W4389992902
W4391697038,W4391770562
W4394803388,W3008075946
W4394803388,W3201517376
W4394841493,W4362522395
W4394841493,W4388501635
W4394866301,W3089771266
W4394866301,W3185847870
W4394866301,W4226241656
W4394866301,W4285396901
W4394866301,W4385322577
W3015848491,W3116978767
W3087029846,W3027422850
W3128734331,W2999516102
W3128734331,W3089129427
W3128734331,W3093503325
W3128734331,W3094577694
W3132487714,W3003499130
W3133074867,W3113114096
W3171714190,W3083457748
W3176193449,W3007509626
W3176193449,W3113123625
W3206659986,W3094576303
W4200553383,W3006501075
W4200553383,W3027674719
W4200553383,W3091659021
W4200553383,W3113098262
W4226362295,W3012271340
W4281290014,W3044305908
W4281290014,W3046063178
W4281290014,W3127470267
W4281290014,W3158024101
W4281290014,W3175153916
W4281290014,W3198171014
W4282929260,W3128738139
W4282929260,W3199231291
W4282929260,W3209396165
W4284673180,W3001090547
W4284673180,W3033638856
W4284673180,W3127768375
W4284673180,W3195144567
W4284673180,W3206151690
W4284673180,W3210423826
W4320004519,W3089973735
W4320004519,W3157657569
W4320004519,W4316506461
W4386305374,W3029128957
W4386305374,W3089933313
W4386305374,W3164164959
W4388680654,W2985988539
W4388680654,W3030469693
W4388680654,W3030528044
W4388680654,W3099534712
W4388680654,W3099912924
W4388680654,W3110087838
W4388680654,W3166651772
W4388680654,W3213564123
W4388680654,W4308840627
W4388680654,W4362602861
W4388680654,W4378388225
W3129868987,W3037025277
W3130254816,W3087201475
W3133021376,W3097530583
W3133021376,W3099524269
W3192734726,W3012046241
W3192734726,W3045255201
W3193354133,W3175555341
W3202510901,W3026501815
W3202510901,W3047022791
W4229000596,W3047493740
W4229000596,W3177855650
W4316468783,W3039248883
W4316468783,W4214680592
W4324134870,W4294225497
W4324134870,W4321369071
W4382981871,W3080206895
W4400217870,W3002612972
W4400217870,W3004846459
W4400217870,W3005159786
W4400217870,W3009714579
W4400217870,W3010530492
W4400217870,W3012147110
W4400217870,W3034291974
W4400217870,W3046752718
W4400217870,W3083865365
W4400217870,W3084213432
W4400217870,W3093885600
W4400217870,W3095749666
W4400217870,W3099506417
W4400217870,W3100645433
W4400217870,W3106004227
W4400217870,W3112878575
W4400217870,W3128332726
W4400217870,W3133757340
W4400217870,W3144236861
W4400217870,W3152818759
W4400217870,W3159421026
W4400217870,W3159951962
W4400217870,W3162307440
W4400217870,W3167333228
W4400217870,W3167418142
W4400217870,W3171023954
W4400217870,W3175237724
W4400217870,W3177148326
W4400217870,W3205682523
W4400217870,W3206007777
W4400217870,W4206136173
W4400217870,W4206465596
W4400217870,W4214865010
W4400217870,W4298114549
W4400217870,W4308840607
W4400217870,W4315489902
W4400217870,W4315784279
W4400217870,W4319299891
W4400217870,W4380730969
W4400217870,W4382363210
W3016446189,W2995912196
W3039525823,W3001166015
W3039525823,W3022679603
W3039525823,W3036144271
W3039525823,W3087922968
W3165321170,W2910736691
W3165321170,W3041356121
W4386380213,W4383373984
W3002612972,W3101199601
W3089093830,W3015572055
W3089093830,W3087254288
W3089093830,W4205847697
W3114782973,W3114782973
W4200037878,W3082484907
W4200037878,W4234576686
W3005642768,W2954061598
W3157584884,W2999319358
W3163184914,W3080784821
W3182594157,W2999789837
W3188299957,W3064462073
W3087758611,W3049423637
W3092116516,W2996944838
W3092116516,W3016381594
W3194766560,W3194766560
W4281784658,W3115587863
W3049127785,W3211485536
W3123709411,W3016844943
W3137043000,W3013827327
W3137043000,W3037068263
W3137043000,W3047176409
W3164855564,W3036612444
W3164855564,W3123615408
W3188620866,W3188620866
W3190953602,W3045733926
W3193818408,W3092873217
W3193818408,W3158390521
W4200120467,W3104696996
W4200120467,W3197478081
W4210485362,W3161484954
W4225386767,W4200416342
W4226108452,W2996944838
W4226108452,W3004053867
W4226108452,W3015600534
W4226108452,W3087989287
W4226108452,W3128185693
W4226108452,W3139998753
W4226108452,W3141177830
W4226108452,W3142977497
W4226108452,W3147500225
W4226108452,W3148522534
W4226108452,W3150670509
W4226108452,W3152457746
W4226108452,W3196085082
W4226108452,W3196725055
W4226108452,W4205504537
W4226108452,W4254299754
W4281298755,W3183552478
W4281620601,W3030889859
W4281620601,W3196066353
W4281655388,W3000461910
W4281655388,W3215489679
W4281723399,W3021629462
W4281723399,W3196725055
W4281968227,W3012464010
W4281968227,W3172788612
W4281968227,W3196330275
W4283821103,W3162857623
W4283821103,W3212016701
W4283833631,W3160842747
W4283833631,W3189923327
W4283833631,W4281552525
W4284899582,W4285393750
W4285201997,W3035642566
W4285201997,W3043221988
W4292070276,W3124789435
W4292070428,W3141205982
W4293408918,W4280567715
W4293408918,W4281684641
W4296748095,W4296748095
W4297826442,W3201007633
W4311130487,W3044171914
W4311130487,W3044213565
W4311130487,W3155326837
W4318819355,W4318819355
W4323533776,W3134108832
W4362664581,W4362664581
W4377972115,W4289532847
W4377972115,W4293095305
W4377972115,W4308576151
W4385984633,W3002169628
W4385984633,W4297256303
W4385984633,W4318986810
W4385984633,W4366238172
W4386309357,W3159494848
W4386309357,W4220770212
W4386309357,W4283209820
W4386309357,W4310790520
W4386316160,W4386306482
W4386333124,W3167047513
W4386333124,W3175072061
W4386333124,W3204403634
W4386333124,W4211143657
W4386333124,W4287926674
W4386362671,W3093358384
W4386362671,W4303613883
W4386362671,W4315619077
W4387729597,W3047493740
W4387730738,W3047285373
W4387774476,W4311609541
W4387779091,W4205616329
W4388680642,W3015004314
W4388680642,W3216273593
W4389199525,W4224979864
W4389477502,W3216891668
W4389494629,W3080206895
W4389494629,W4382981871
W4389507040,W4380088303
W4389508433,W4366463099
W4389508433,W4367628094
W4390569050,W3015600534
W4390569050,W3138355209
W4390569050,W3139998753
W4390569050,W3144810571
W4390759944,W3113123625
W4390759944,W3176193449
W4390759944,W3185044965
W4390759944,W3216314638
W4390759944,W4214573064
W4390759944,W4214644610
W4390759944,W4285081917
W4390759944,W4293515310
W4391174627,W3114482067
W4391174627,W3157208268
W4391681169,W3197665808
W4391681169,W4205616329
W4391681169,W4225087918
W4391692011,W3116238715
W4391692011,W3118908116
W4391694801,W2997466966
W4391707515,W3015600534
W4391707515,W3150670509
W4391707515,W4302425258
W4392730737,W3192281795
W4393354983,W3082984522
W4393354983,W3121247387
W4393354983,W4214512543
W4393354983,W4220694390
W4393354983,W4226400050
W4393354983,W4285019262
W4393354983,W4386029116
W4393391962,W4317393598
W3092713351,W3045684808
W3092713351,W3091439811
W2909598045,W3122451891
W3185044965,W3159743284
W3166223137,W3013252489
W3166223137,W3026928631
W3195672811,W3096713620
W3195672811,W3143045112
W3195672811,W3197665808
W4311434429,W3035642566
W4311434429,W3041101137
W4311434429,W3043221988
W4311434429,W3080805923
W4311434429,W3087758611
W4311434429,W3095493091
W4311434429,W3154620779
W4311434429,W4200041753
W4311434429,W4224291353
W4311434429,W4284881324
W3097196070,W3009458933
W3097196070,W4242748977
W3186668578,W3031870922
W3130238612,W3130238612
W3141362395,W3195548530
W4394804864,W4387934881
W4394813055,W4390673131
W4394855742,W4296940297
W4394860066,W3005467833
W4394883579,W3046925704
W4394883579,W3089093830
W4394883579,W3195710547
W4394883579,W3198394574
W4394883579,W3215282215
W4394892131,W3002548998
W4394892131,W4376642142
W4399333522,W4280619349
W4399333522,W4313325233
W4399333522,W4320914743
W4399343680,W2999789837
W4399343680,W3085374402
W4399343680,W3198421913
W4399343680,W4288096635
W4400079919,W3035565364
W4400079919,W4293367684
W4400079919,W4366492391
W4400079919,W4399593570
W4400087988,W4382241920
W4400120877,W3046494312
W4400140837,W3195105048
W4400140837,W3197727930
W4400140837,W4206121490
W4400140837,W4206911976
W4400166893,W3204928688
W4400166893,W4309076739
W4400201796,W4366291441
W4400694421,W3102866459
W4400694421,W3104856502
W4400694421,W4226288125
W4400694421,W4385582010
W4401478219,W3198176756
W4401500085,W3019220537
W4401500085,W3043393325
W4401827053,W3132753485
W4401827053,W3161659993
W4402303372,W4387955150
W4402411979,W3008541005
W4402411979,W3047902607
W4402471941,W4210854176
W4403114857,W3197323982
W4403114857,W4289711507
W4403390070,W3102866459
W4403390070,W3104856502
W4403390070,W4226030612
W4403390070,W4226288125
W4403390070,W4385582010
W4403390070,W4388112486
W4403390070,W4400689693
W3217475075,W3119888456
W3217475075,W3133701390
W4283744321,W3195672811
W4283744321,W3196360555
W4283744321,W3197665808
W4283744321,W4205616329
W4381710353,W3169288964
W4381710353,W3180751541
W4381710353,W4226080668
W4381710353,W4383604232
W4387732818,W3159502980
W4387732818,W4214519910
W4387732818,W4220925870
W4392730734,W4321327341
W4392730734,W4386710082
W4394924025,W4389768666
W4398181941,W4389337135
W4402395091,W4382752509
W4403491606,W3017288557
W4403979485,W4283727388
W4404225493,W4307286199
W4404485188,W3032479665
W4404485188,W3108936441
W4404485188,W4214625058
W4404535441,W2861131551
W4404535441,W3023260073
W4404535441,W3212790478
W4404535441,W4283822070
W4404535441,W4317820281
W4404535441,W4400849652
W4404592938,W3047206677
W4404656187,W4200101943
W4404656187,W4379385419
W4404656187,W4399730193
W4404693068,W3186907244
W4404712430,W4214771440
W4404716276,W4293367684
W4404721159,W3159531122
W4404721159,W4323060114
W4404723254,W3112970775
W4404728164,W3129050662
W4404728164,W4323047312
W4404740302,W3202314426
W4405080110,W4391692011
W4405093093,W3082222829
W4405245687,W4285732668
W4405245687,W4377097742
W3095993210,W3092578328
W3207252639,W3012140320
W3207252639,W3100771853
W3086792425,W3007079646
W3086792425,W3029593891
W3086792425,W3082663792
W3197903489,W3012264837
W3197903489,W3081460244
W3197903489,W3092945008
W3197903489,W3175001065
W3081040615,W3003446421
W3081040615,W3081040615
W4225642165,W3195971739
W4387208258,W4312267753
W4387208258,W4385811621
W4220772761,W3165335178
W3101405959,W3006451190
W3111007228,W3038378976
W3111007228,W3108284800
W4221152561,W3172678738
W3197327351,W3031870922
W3197327351,W3186668578
W4362029886,W3159002228
W4362029886,W3160066054
W4362029886,W3196758573
W4362029886,W3206490059
W4362029886,W3212034852
W4362029886,W4225758506
W4362029886,W4294891265
W3097725375,W3108284800
W4296042196,W4226027230
W3089265920,W3016553397
W3093424647,W3083228941
W3098462953,W2973401049
W3098462953,W3008859613
W3098462953,W3013322304
W3098462953,W3016454215
W3102097060,W3022151936
W3102097060,W3047294048
W3120991633,W3001166015
W3120991633,W3005344028
W3120991633,W3039525823
W3120991633,W3044109998
W3120991633,W3087922968
W4206842714,W3043539045
W3209818334,W3018354661
W3209818334,W3105462296
W3209818334,W3138304752
W3209818334,W3210911353
W4221056369,W3013827327
W4221056369,W3037068263
W4221056369,W3047176409
W4221056369,W3137043000
W3040795209,W3021916505
W3109644045,W3092430493
W3109644045,W3129489623
W3109644045,W3197200500
W4226137551,W4206006624
W4288694695,W3027515340
W4288694695,W3033992144
W4288694695,W3193690814
W4313888236,W3138304752
W4313888236,W4226036623
W3041206586,W3101844756
W3206536423,W3094216584
W3039522173,W3015789123
W3114763295,W3011782701
W3180411136,W3008859613
W3180411136,W3010382098
W3180411136,W3099767647
W3180411136,W3105904518
W3180411136,W3124462362
W3010202054,W2995547067
W3191947017,W3001053834
W3191947017,W3134028680
W3191947017,W3137621526
W3191947017,W3198684516
W4210401809,W3027394804
W4296248586,W3153399721
W3199945038,W3042731680
W3199945038,W3155729732
W4214575600,W3004014673
W4214575600,W3039137099
W4214575600,W3133113169
W4214575600,W3186401572
W4225809802,W3108284800
W4225809802,W4213260754
W3126837652,W3012192822
W4220993438,W3019140764
W4220993438,W3084426163
W4318764206,W3009229510
W3088556060,W3039635874
W3088556060,W3100657927
W3088556060,W3102527974
W3146179169,W3038945340
