id,doi,year,citations,type
W4281704685,https://doi.org/10.1002/gch2.202200046,2022,22,paper
W4283333308,https://doi.org/10.3847/1538-4365/ac6676,2022,23,paper
W4312190897,https://doi.org/10.1145/3577009,2022,23,paper
W4317243055,https://doi.org/10.3390/s23020681,2023,22,paper
W3033051606,https://doi.org/10.1186/s12913-020-05374-4,2020,21,paper
W3105251457,https://doi.org/10.1177/1362168820964137,2020,21,paper
W3116183918,https://doi.org/10.1093/mnras/staa3987,2020,21,paper
W3194250126,https://doi.org/10.1177/20552076211033425,2021,21,paper
W3197516997,https://doi.org/10.1177/00220027211028989,2021,18,paper
W4280652326,https://doi.org/10.1016/j.matre.2022.100096,2022,21,paper
W4297450576,https://doi.org/10.1136/bmjopen-2022-065066,2022,19,paper
W4320718062,https://doi.org/10.1002/adma.202210363,2023,21,paper
W4361199802,https://doi.org/10.1103/prxenergy.2.013005,2023,21,paper
W3112836024,https://doi.org/10.1109/tia.2020.3045120,2020,21,paper
W3124188658,https://doi.org/10.1111/tran.12429,2021,20,paper
W3127116596,https://doi.org/10.1021/acs.chemmater.0c04566,2021,20,paper
W3134058866,https://doi.org/10.1136/jech-2020-215836,2021,20,paper
W3189503675,https://doi.org/10.1007/s40891-021-00299-2,2021,20,paper
W3195156057,https://doi.org/10.1111/1753-6405.13142,2021,20,paper
W4315866063,https://doi.org/10.1186/s13229-022-00530-5,2023,20,paper
W4320728603,https://doi.org/10.3847/1538-3881/acb34b,2023,20,paper
W3026744421,https://doi.org/10.1109/access.2020.2995971,2020,19,paper
W3046442353,https://doi.org/10.1021/acs.jpcc.0c05457,2020,19,paper
W3135116745,https://doi.org/10.3386/w28507,2021,14,paper
W3139311266,https://doi.org/10.1021/acs.analchem.1c00509,2021,19,paper
W3171004404,https://doi.org/10.1038/s42003-021-02273-0,2021,19,paper
W3189923327,https://doi.org/10.1140/epjb/s10051-021-00172-1,2021,18,paper
W3193617123,https://doi.org/10.1073/pnas.2023572118,2021,19,paper
W3208023870,https://doi.org/10.1139/cgj-2021-0341,2021,20,paper
W4220715340,https://doi.org/10.1080/00131911.2022.2051343,2022,17,paper
W4224297354,https://doi.org/10.1177/10242589221078125,2022,18,paper
W4224488483,https://doi.org/10.1093/mnras/stac1078,2022,19,paper
W4226074841,https://doi.org/10.1177/14604582221077000,2022,19,paper
W4250208167,https://doi.org/10.26686/wgtn.13151315,2020,19,paper
W4313575468,https://doi.org/10.1049/hve2.12304,2023,19,paper
W4319924164,https://doi.org/10.1038/s41467-023-35943-0,2023,18,paper
W4366492391,https://doi.org/10.1093/oso/9780192871121.001.0001,2023,19,paper
W4384025069,https://doi.org/10.1007/s11214-023-00979-7,2023,19,paper
W4385517855,https://doi.org/10.1016/j.apenergy.2023.121610,2023,19,paper
W4385805506,https://doi.org/10.1038/s41928-023-00991-3,2023,19,paper
W3020844835,https://doi.org/10.1021/acsnano.0c03133,2020,19,paper
W3101293848,https://doi.org/10.1007/s00205-020-01497-4,2020,17,paper
W3104754456,https://doi.org/10.1192/bjp.2020.224,2020,18,paper
W3142804669,https://doi.org/10.1136/bmjgh-2020-004144,2021,18,paper
W3186507482,https://doi.org/10.1093/mnras/stab2115,2021,18,paper
W4280496665,https://doi.org/10.1007/jhep05(2022)038,2022,18,paper
W4286688673,https://doi.org/10.1007/jhep07(2022)117,2022,18,paper
W4365801692,https://doi.org/10.1109/tvt.2023.3244077,2023,18,paper
W4382518956,https://doi.org/10.1137/1.9781611977448,2023,18,paper
W3002901768,https://doi.org/10.1039/c9sc06153c,2020,17,paper
W3014908583,https://doi.org/10.1111/anti.12637,2020,17,paper
W3026928631,https://doi.org/10.1016/j.jtemb.2020.126555,2020,17,paper
W3034460088,https://doi.org/10.1007/s10864-020-09394-2,2020,18,paper
W3080759216,https://doi.org/10.3847/psj/abe1b8,2021,17,paper
W3080883017,https://doi.org/10.1002/hbm.25187,2020,17,paper
W3089315401,https://doi.org/10.1002/sres.2739,2020,17,paper
W3100704581,https://doi.org/10.1051/0004-6361/202037437,2020,17,paper
W3119456924,https://doi.org/10.1051/0004-6361/202039712,2021,17,paper
W3133867101,https://doi.org/10.1002/admi.202001790,2021,17,paper
W3203629361,https://doi.org/10.1007/978-981-16-3250-1_15,2021,17,paper
W4231415892,https://doi.org/10.1093/oso/9780190051778.001.0001,2020,16,paper
W4385972818,https://doi.org/10.3847/2041-8213/acec6e,2023,17,paper
W3025363231,https://doi.org/10.1039/d0sc01232g,2020,16,paper
W3119865154,https://doi.org/10.3389/fped.2020.587730,2021,16,paper
W3131471856,https://doi.org/10.1111/1475-5890.12257,2021,13,paper
W3135911674,https://doi.org/10.1002/amp2.10081,2021,16,paper
W3149185349,https://doi.org/10.1103/physrevlett.126.091802,2021,17,paper
W3167971312,https://doi.org/10.1145/3452021.3458323,2021,16,paper
W3169697855,https://doi.org/10.1038/s41598-021-91769-0,2021,16,paper
W4285794434,https://doi.org/10.7554/elife.78929,2022,16,paper
W4308643126,https://doi.org/10.1145/3548606.3560687,2022,16,paper
W4362474844,https://doi.org/10.1016/j.compositesb.2023.110707,2023,16,paper
W4365509335,https://doi.org/10.1103/physrevapplied.19.044042,2023,16,paper
W3038259945,https://doi.org/10.1039/d0cp01227k,2020,15,paper
W3084345777,https://doi.org/10.1039/d0sc04347h,2020,15,paper
W3133932816,https://doi.org/10.1186/s13229-021-00457-3,2021,15,paper
W3168928676,https://doi.org/10.1039/d1nr01548f,2021,15,paper
W3169488516,https://doi.org/10.1080/13674676.2021.1923679,2021,16,paper
W3207630727,https://doi.org/10.1103/physrevd.104.083018,2021,15,paper
W4214909605,https://doi.org/10.1103/physrevc.105.l032201,2022,15,paper
W4220741882,https://doi.org/10.1111/ppl.13681,2022,14,paper
W4221026518,https://doi.org/10.1007/jhep01(2022)166,2022,14,paper
W4225758506,https://doi.org/10.1093/mnras/stac1448,2022,15,paper
W4280563203,https://doi.org/10.1051/0004-6361/202243454,2022,15,paper
W4291149381,https://doi.org/10.1016/j.ijhydene.2022.06.230,2022,15,paper
W4295699312,https://doi.org/10.1016/j.renene.2022.09.010,2022,15,paper
W4296079333,https://doi.org/10.1109/lcomm.2022.3207190,2022,15,paper
W4307359731,https://doi.org/10.1051/0004-6361/202244120,2022,15,paper
W4386636653,https://doi.org/10.1038/s41467-023-41029-8,2023,15,paper
W4389158886,https://doi.org/10.1016/j.heliyon.2023.e23069,2023,15,paper
W4390705319,https://doi.org/10.1038/s41586-023-06820-z,2024,15,paper
W4396736234,https://doi.org/10.3847/2041-8213/ad402e,2024,15,paper
W3009879376,https://doi.org/10.1080/03057925.2020.1736403,2020,13,paper
W3092691733,https://doi.org/10.1016/j.carbpol.2020.117231,2020,14,paper
W3102016675,https://doi.org/10.1111/risa.13643,2020,14,paper
W3110214155,https://doi.org/10.1080/02671522.2020.1849374,2020,14,paper
W3119941056,https://doi.org/10.1002/cbic.202000834,2021,13,paper
W3173087194,https://doi.org/10.1093/mnras/stab1675,2021,14,paper
W4210571401,https://doi.org/10.1007/jhep01(2022)131,2022,14,paper
W4225828624,https://doi.org/10.1039/d1sc06338c,2022,13,paper
W4226197068,https://doi.org/10.1093/mnras/stac1090,2022,14,paper
W4247645248,https://doi.org/10.1038/s43856-021-00038-8,2021,14,paper
W4283827548,https://doi.org/10.1103/physrevlett.129.021803,2022,13,paper
W4292087265,https://doi.org/10.1007/s11136-022-03217-9,2022,14,paper
W4318215358,https://doi.org/10.1038/s41396-023-01375-3,2023,14,paper
W4322009342,https://doi.org/10.1038/s41396-023-01386-0,2023,14,paper
W4367300216,https://doi.org/10.1093/mnras/stad1258,2023,14,paper
W4382045823,https://doi.org/10.1111/jsr.13923,2023,14,paper
W4384616423,https://doi.org/10.2139/ssrn.4504409,2023,14,paper
W4385514723,https://doi.org/10.1111/jhn.13219,2023,13,paper
W3041055777,https://doi.org/10.1093/mnras/staa2071,2020,13,paper
W3094645258,https://doi.org/10.1145/3428502.3428614,2020,11,paper
W3096371427,https://doi.org/10.1007/s10796-020-10075-8,2020,14,paper
W3110350347,https://doi.org/10.1016/j.neuroscience.2020.11.017,2020,13,paper
W3123371132,https://doi.org/10.1163/18719732-12341426,2020,13,paper
W3130849830,https://doi.org/10.1080/03071022.2021.1851528,2021,10,paper
W3139060012,https://doi.org/10.1177/0022343320978695,2021,12,paper
W3170427175,https://doi.org/10.1039/d1sc02389f,2021,13,paper
W3175375510,https://doi.org/10.1080/03085147.2021.1899659,2021,13,paper
W3187483450,https://doi.org/10.1186/s12891-021-04560-7,2021,13,paper
W3212237377,https://doi.org/10.2139/ssrn.3952561,2021,11,paper
W4214492362,https://doi.org/10.1093/imrn/rnab154,2021,13,paper
W4220837572,https://doi.org/10.1038/s41398-022-01886-1,2022,13,paper
W4224246744,https://doi.org/10.1186/s13063-022-06132-z,2022,12,paper
W4295046125,https://doi.org/10.1016/j.ssci.2022.105915,2022,0,paper
W4312579009,https://doi.org/10.1002/ndr2.12134,2022,0,paper
W4365509773,https://doi.org/10.21203/rs.3.rs-2733419/v1,2023,0,paper
W4376639504,https://doi.org/10.1145/3564246.3585218,2023,0,paper
W4376639588,https://doi.org/10.1145/3564246.3585144,2023,0,paper
W4376891698,https://doi.org/10.1093/jrs/fead022,2023,0,paper
W4381248571,https://doi.org/10.1007/jhep09(2023)172,2023,0,paper
W4382515657,https://doi.org/10.1017/9781009337960,2023,0,paper
W4382516712,https://doi.org/10.4203/ccc.1.2.2,2023,0,paper
W4382516788,https://doi.org/10.1086/726580,2023,0,paper
W4382517310,https://doi.org/10.4203/ccc.1.7.2,2023,0,paper
W4382517575,https://doi.org/10.1101/2023.06.28.546952,2023,0,paper
W4382520124,https://doi.org/10.1177/00223433231168181,2023,0,paper
W4383873151,https://doi.org/10.1107/s2059798323004709,2023,0,paper
W4385223294,https://doi.org/10.5465/amproc.2023.13688abstract,2023,0,paper
W4386191416,https://doi.org/10.1007/s10489-023-04806-y,2023,0,paper
W4386194416,https://doi.org/10.1007/jhep08(2023)174,2023,0,paper
W4387171769,https://doi.org/10.3233/faia230361,2023,0,paper
W4387173392,https://doi.org/10.1016/b978-0-12-813657-7.00008-x,2023,0,paper
W4387905296,https://doi.org/10.1007/jhep10(2023)123,2023,0,paper
W4388110253,https://doi.org/10.1007/s00440-023-01242-4,2023,0,paper
W4388467479,https://doi.org/10.1109/3m-nano58613.2023.10305333,2023,0,paper
W4389890706,https://doi.org/10.1109/tsc.2023.3343839,2023,0,paper
W4389989051,https://doi.org/10.1016/j.ijheatmasstransfer.2023.125083,2023,0,paper
W4390343685,https://doi.org/10.1007/s10551-023-05571-1,2023,1,paper
W4390603629,https://doi.org/10.1109/tkde.2024.3350447,2024,0,paper
W4390627317,https://doi.org/10.59254/sbpo-2020-125057,2020,0,paper
W4390661408,https://doi.org/10.7554/elife.93686,2024,0,paper
W4390665281,https://doi.org/10.31234/osf.io/dnpmw,2024,0,paper
W4390667292,https://doi.org/10.1017/fms.2023.117,2024,0,paper
W4390688154,https://doi.org/10.25236/ijfs.2023.051319,2023,0,paper
W4391709669,https://doi.org/10.1007/jhep04(2024)151,2024,0,paper
W4391854718,https://doi.org/10.1039/d3an01815f,2024,0,paper
W4391995999,https://doi.org/10.1007/jhep02(2024)118,2024,0,paper
W4392094639,https://doi.org/10.1016/j.psyneuen.2023.106869,2024,0,paper
W4392121723,https://doi.org/10.1016/j.psyneuen.2023.106881,2024,0,paper
W4392913428,https://doi.org/10.1080/19475020.2024.2307057,2023,0,paper
W4392914286,https://doi.org/10.54254/2755-2721/48/20241365,2024,0,paper
W4392918787,https://doi.org/10.1017/etds.2024.9,2024,0,paper
W4392923493,https://doi.org/10.1002/nbm.5129,2024,0,paper
W4393650929,https://doi.org/10.5281/zenodo.4353611,2020,0,paper
W4393733156,https://doi.org/10.5281/zenodo.3954875,2020,0,paper
W4394580340,https://doi.org/10.1002/bte2.20230070,2024,2,paper
W4396561445,https://doi.org/10.1063/5.0203518,2024,0,paper
W4396605187,https://doi.org/10.1021/acs.organomet.4c00081,2024,0,paper
W4396888791,https://doi.org/10.1016/j.diabres.2024.111708,2024,1,paper
W4397021594,https://doi.org/10.1007/jhep05(2024)065,2024,0,paper
W4398230485,https://doi.org/10.1007/jhep08(2024)132,2024,0,paper
W4399135975,https://doi.org/10.1007/jhep05(2024)243,2024,0,paper
W4399901778,https://doi.org/10.1007/jhep06(2024)098,2024,0,paper
W4400412923,https://doi.org/10.1016/j.jhazmat.2024.135137,2024,0,paper
W4400738252,https://doi.org/10.1021/acssuschemeng.4c02156,2024,0,paper
W4400782852,https://doi.org/10.1039/d4an00484a,2024,0,paper
W4401705988,https://doi.org/10.1007/jhep08(2024)093,2024,0,paper
W4401732910,https://doi.org/10.1332/20498608y2024d000000041,2024,0,paper
W4401748369,https://doi.org/10.1039/d4sm00815d,2024,0,paper
W4401749614,https://doi.org/10.1109/isbi56570.2024.10635418,2024,0,paper
W4401750406,https://doi.org/10.1109/isbi56570.2024.10635109,2024,0,paper
W4401763477,https://doi.org/10.3390/healthcare12161671,2024,0,paper
W4401772593,https://doi.org/10.1080/13617672.2024.2387472,2024,0,paper
W4401773142,https://doi.org/10.1136/bmjopen-2024-090233,2024,0,paper
W4401778874,https://doi.org/10.1111/russ.12691,2024,0,paper
W4401792874,https://doi.org/10.2196/preprints.65650,2024,0,paper
W4401794671,https://doi.org/10.1109/isbi56570.2024.10635636,2024,0,paper
W4403360864,https://doi.org/10.1093/mnras/stae2323,2024,0,paper
W4403393311,https://doi.org/10.7554/elife.100592,2024,0,paper
W4403393317,https://doi.org/10.7554/elife.100592.1,2024,0,paper
W4403541965,https://doi.org/10.1128/mbio.02611-24,2024,0,paper
W4403828799,https://doi.org/10.1021/acschembio.4c00599,2024,0,paper
W4403888934,https://doi.org/10.3150/24-bej1737,2024,0,paper
W4403951497,https://doi.org/10.1093/nsr/nwae388,2024,0,paper
W4404697007,https://doi.org/10.1007/jhep11(2024)121,2024,0,paper
W4404953420,https://doi.org/10.1109/3m-nano61605.2024.10769644,2024,0,paper
W4405036418,https://doi.org/10.1007/jhep12(2024)026,2024,0,paper
W4405175614,https://doi.org/10.1016/j.copsyc.2024.101973,2024,0,paper
W4405264954,https://doi.org/10.1007/jhep12(2024)062,2024,0,paper
W4405269781,https://doi.org/10.1093/pa/gsae042,2024,0,paper
W4405278717,https://doi.org/10.1103/physrevb.110.245123,2024,0,paper
W4405446404,https://doi.org/10.1007/s41605-024-00501-9,2024,0,paper
W4405583932,https://doi.org/10.1007/s12553-024-00934-8,2024,0,paper
W4405617162,https://doi.org/10.1093/imrn/rnae276,2024,0,paper
W4405618626,https://doi.org/10.1111/jols.12517,2024,0,paper
W4405870941,https://doi.org/10.1101/2024.12.28.630531,2024,0,paper
W4405872365,https://doi.org/10.1007/s00493-024-00129-9,2024,0,paper
W4405872917,https://doi.org/10.1111/ejop.13035,2024,0,paper
W4405880210,https://doi.org/10.1002/adfm.202417952,2024,0,paper
W4405880305,https://doi.org/10.1177/00081256241305815,2024,0,paper
W4405886101,https://doi.org/10.1002/jgt.23206,2024,0,paper
W4293239610,https://doi.org/10.1080/03075079.2022.2061447,2022,13,paper
W4294007171,https://doi.org/10.1002/pan3.10376,2022,13,paper
W4310592306,https://doi.org/10.1097/yco.0000000000000832,2022,13,paper
W4311987330,https://doi.org/10.1016/j.jrmge.2022.11.009,2022,14,paper
W4313424091,https://doi.org/10.1080/02813432.2022.2161307,2023,13,paper
W4315703503,https://doi.org/10.1007/s10955-022-03051-w,2023,11,paper
W4365814111,https://doi.org/10.1016/j.jpowsour.2023.233064,2023,13,paper
W4366492990,https://doi.org/10.1109/tvt.2023.3268671,2023,13,paper
W4382237326,https://doi.org/10.1039/d3re00113j,2023,13,paper
W4385264436,https://doi.org/10.1021/jacs.3c04323,2023,13,paper
W4388024041,https://doi.org/10.1063/5.0169752,2023,13,paper
W4389993309,https://doi.org/10.1039/d3cc05298b,2023,13,paper
W3001685469,https://doi.org/10.3847/1538-4357/ab8d24,2020,12,paper
W3032156505,https://doi.org/10.1021/acssynbio.0c00146,2020,11,paper
W3086349365,https://doi.org/10.1002/ejic.202000780,2020,12,paper
W3121255680,https://doi.org/10.1093/ijrl/eeaa032,2020,12,paper
W3139449445,https://doi.org/10.1016/j.corsci.2021.109422,2021,12,paper
W3167047513,https://doi.org/10.1007/s12553-021-00570-6,2021,11,paper
W3177320664,https://doi.org/10.1021/acsami.1c03903,2021,12,paper
W3195263692,https://doi.org/10.1093/mnras/stab2402,2021,12,paper
W3195442993,https://doi.org/10.1021/acs.organomet.1c00358,2021,12,paper
W3198861375,https://doi.org/10.1007/s40265-021-01586-y,2021,13,paper
W3205176100,https://doi.org/10.1051/0004-6361/202141351,2021,12,paper
W3217086355,https://doi.org/10.1109/jsyst.2021.3120553,2021,12,paper
W4205505276,https://doi.org/10.1007/jhep01(2022)065,2022,11,paper
W4223888616,https://doi.org/10.1093/mnras/stac778,2022,12,paper
W4293103702,https://doi.org/10.1186/s12915-022-01387-z,2022,12,paper
W4360987193,https://doi.org/10.1016/j.fusengdes.2023.113667,2023,12,paper
W4366820242,https://doi.org/10.1177/02692163231169318,2023,12,paper
W4377289033,https://doi.org/10.3390/coatings13050958,2023,13,paper
W4380433150,https://doi.org/10.1145/3588713,2023,12,paper
W4388408483,https://doi.org/10.1021/acsenergylett.3c01596,2023,13,paper
W4390064072,https://doi.org/10.1016/j.cub.2023.11.061,2023,12,paper
W4390872800,https://doi.org/10.1109/iccv51070.2023.00190,2023,12,paper
W4390947667,https://doi.org/10.1038/s41567-023-02333-8,2024,12,paper
W4396962683,https://doi.org/10.1016/j.physrep.2024.04.002,2024,12,paper
W3010715285,https://doi.org/10.1007/s11440-020-00935-7,2020,11,paper
W3020416558,https://doi.org/10.1155/2020/2528954,2020,11,paper
W3045147874,https://doi.org/10.4171/jems/1007,2020,11,paper
W3085287346,https://doi.org/10.1016/j.cels.2020.08.014,2020,11,paper
W3098568300,https://doi.org/10.1017/fmp.2020.7,2020,10,paper
W3114381360,https://doi.org/10.1137/1.9781611976465.168,2021,11,paper
W3119300073,https://doi.org/10.1109/access.2021.3049582,2021,11,paper
W3132058843,https://doi.org/10.34172/ijhpm.2020.247,2020,6,paper
W3165420772,https://doi.org/10.1016/j.ejor.2021.05.009,2021,11,paper
W3175384439,https://doi.org/10.1109/tits.2021.3086882,2021,11,paper
W3186790358,https://doi.org/10.1083/jcb.202009028,2021,11,paper
W3190648115,https://doi.org/10.1111/mafi.12333,2021,11,paper
W3190699790,https://doi.org/10.1007/s00208-021-02241-3,2021,11,paper
W3192649781,https://doi.org/10.1093/police/paab035,2021,11,paper
W3196717776,https://doi.org/10.1007/jhep10(2021)060,2021,11,paper
W3209890388,https://doi.org/10.1093/ia/iiab184,2021,11,paper
W3213343412,https://doi.org/10.1215/00182168-9366896,2021,11,paper
W4226518299,https://doi.org/10.1109/tsc.2022.3164146,2022,11,paper
W4238813081,https://doi.org/10.4324/9780203758274,2020,11,paper
W4285023255,https://doi.org/10.1007/s11042-021-11539-y,2022,11,paper
W4309076739,https://doi.org/10.1080/15427560.2022.2138391,2022,11,paper
W4321202339,https://doi.org/10.1016/j.foodchem.2023.135690,2023,11,paper
W4322007926,https://doi.org/10.1007/s10924-023-02792-3,2023,11,paper
W4372204328,https://doi.org/10.1093/mnras/stad1343,2023,11,paper
W4380480113,https://doi.org/10.1016/j.tws.2023.110849,2023,11,paper
W4385303289,https://doi.org/10.1038/s41524-023-01081-w,2023,11,paper
W3094424531,https://doi.org/10.1186/s12879-020-05457-x,2020,10,paper
W3120032965,https://doi.org/10.1371/journal.pone.0245111,2021,10,paper
W3122989295,https://doi.org/10.1021/acssensors.0c02205,2021,10,paper
W3123364204,https://doi.org/10.1017/s0022050722000304,2022,9,paper
W3137688045,https://doi.org/10.1177/0032321721989168,2021,10,paper
W3160486353,https://doi.org/10.3847/2041-8213/ac00a8,2021,10,paper
W3160842747,https://doi.org/10.1103/physrevlett.127.015701,2021,10,paper
W3175237724,https://doi.org/10.1093/mnras/stab1906,2021,10,paper
W3175518332,https://doi.org/10.1145/3448016.3457302,2021,10,paper
W3215033358,https://doi.org/10.1103/physrevd.104.l031102,2021,10,paper
W4200480728,https://doi.org/10.1192/bjp.2021.176,2021,10,paper
W4226058155,https://doi.org/10.1186/s12913-021-07460-7,2022,10,paper
W4283799817,https://doi.org/10.1080/09638237.2022.2091763,2022,9,paper
W4292295319,https://doi.org/10.3389/feduc.2022.924868,2022,10,paper
