id,paper_count
A5008391854,1
A5004837026,1
A5012547299,1
A5042945562,2
A5084854030,4
A5107332157,1
A5080684393,6
A5090187468,9
A5100701503,4
A5020386957,19
A5035335908,6
A5030608184,1
A5111129974,30
A5018062372,5
A5107034975,1
A5092206971,1
A5064731330,3
A5087993512,1
A5101571949,1
A5008517960,1
A5050036183,2
A5107948783,52
A5025007765,3
A5052337320,1
A5088499819,6
A5058586378,3
A5056095668,12
A5014097745,1
A5039356845,2
A5110133791,1
A5060059400,1
A5066867280,17
A5080448770,1
A5100756596,5
A5106410491,2
A5062948526,1
A5079504231,5
A5013035006,1
A5064333657,1
A5051824492,2
A5086950255,81
A5005115988,1
A5068740868,34
A5094372901,2
A5095067188,5
A5107886351,2
A5045597716,2
A5082203586,1
A5015077967,1
A5025216040,1
A5094372897,3
A5004333169,4
A5043388887,1
A5103116280,1
A5103850814,3
A5003666258,1
A5068743396,1
A5053329550,17
A5102736949,3
A5057508854,2
A5043288876,1
A5073332704,1
A5033005011,1
A5023235342,24
A5035937203,40
A5079136449,2
A5101636869,3
A5104684409,1
A5019728110,2
A5084533641,2
A5034373849,19
A5074355272,4
A5050868856,1
A5100755432,1
A5039537301,1
A5033767130,1
A5038435959,4
A5106381356,1
A5074699196,1
A5078882889,1
A5104475876,1
A5017136084,2
A5087096820,5
A5100398118,1
A5102913800,17
A5008247199,2
A5013173265,1
A5065251903,1
A5045705655,26
A5022787196,3
A5107881604,2
A5030827457,1
A5050034445,2
A5101534999,1
A5103192387,14
A5004407401,4
A5012196489,1
A5033777521,2
A5061038452,19
A5012952527,1
A5033772973,1
A5082451837,1
A5040915747,4
A5008521374,9
A5093855055,1
A5106967883,2
A5009655324,12
A5034495527,1
A5112745998,7
A5055443816,1
A5016377239,19
A5075548337,1
A5084637383,1
A5091335181,18
A5023897863,2
A5112061670,1
A5030458886,1
A5074777458,5
A5057174059,2
A5049852676,1
A5079807997,1
A5070849311,1
A5014705802,2
A5034648757,8
A5100718236,6
A5084831549,1
A5080877780,2
A5107921685,11
A5112742541,1
A5087895671,1
A5092568112,1
A5065873501,1
A5043346486,2
A5101850877,1
A5086374142,3
A5101677604,10
A5078699334,3
A5025305250,1
A5032990221,11
A5035517524,2
A5049165043,1
A5003872862,1
A5113931856,2
A5085271685,3
A5043090781,32
A5075542920,11
A5036492571,3
A5018212936,13
A5078365368,24
A5034686611,1
A5058555964,1
A5107899492,4
A5100423096,1
A5104478656,3
A5093001972,1
A5074794876,1
A5047084667,2
A5057940342,3
A5070089755,2
A5006142935,5
A5068511896,10
A5109047278,5
A5039796995,6
A5082328628,1
A5056453682,16
A5069110536,4
A5062717385,2
A5025822028,121
A5042451792,1
A5098034159,1
A5003560775,3
A5084392870,2
A5084835261,4
A5082474752,1
A5090751423,2
A5083429741,1
A5100415864,1
A5069471943,1
A5100325101,1
A5020623974,1
A5006853926,2
A5102859103,1
A5089852094,3
A5020293424,1
A5100758126,1
A5114060521,1
A5114595254,1
A5007254108,1
A5007336972,1
A5014683510,3
A5020370184,10
A5028538460,10
A5081258299,1
A5105644409,1
A5060428959,1
A5038316472,3
A5075578399,1
A5094181064,5
A5089851597,34
A5067147315,12
A5030167365,1
A5093686998,2
A5011667795,2
A5106425183,1
A5002019458,1
A5012396119,1
A5044847160,1
A5086602956,1
A5048007643,1
A5042114943,12
A5030706452,6
A5017351643,2
A5050841129,1
A5077561178,6
A5022392927,40
A5110172004,1
A5030889280,1
A5110668910,1
A5107940162,5
A5052689960,1
A5026368092,1
A5049146759,9
A5074633667,1
A5112368680,17
A5013166634,7
A5083512389,1
A5006251612,1
A5049357939,4
A5067103776,1
A5109451045,10
A5067332930,3
A5035808724,2
A5091047690,10
A5001504582,13
A5009321853,1
A5064685889,2
A5041594576,2
A5090092002,1
A5058482658,1
A5003973886,1
A5055260163,1
A5108634365,1
A5004849378,1
A5051594602,5
A5088930027,2
A5110116418,1
A5107887513,1
A5107910467,1
A5102979426,2
A5002789200,5
A5075315059,1
A5107522293,2
A5028793527,10
A5081581015,30
A5066298188,1
A5018690973,15
A5058699536,3
A5003500959,76
A5074192050,16
A5101610005,3
A5025617632,1
A5030681423,1
A5048196024,2
A5079772165,1
A5093326790,1
A5027158894,11
A5088478630,1
A5046044013,1
A5087019511,1
A5026259487,6
A5064033662,2
A5011135996,3
A5077678845,1
A5091723521,1
A5002374094,5
A5012963964,61
A5013733895,1
A5104684406,1
A5020325536,13
A5092574934,1
A5000058127,1
A5061366186,15
A5068178738,4
A5029771732,8
A5107318699,1
A5110490187,1
A5003299183,1
A5011641448,5
A5005010757,1
A5040661554,1
A5100637039,2
A5023162192,7
A5107831219,1
A5053397948,1
A5010803498,3
A5025877841,20
A5111066354,1
A5036861627,1
A5041257661,5
A5086462954,5
A5111786980,1
A5059066843,3
A5082487312,6
A5057796307,1
A5019546945,1
A5084226615,4
A5028282701,16
A5107317555,6
A5102881852,1
A5052342525,9
A5043492147,3
A5001810169,1
A5028164372,5
A5021677314,11
A5114022533,1
A5107938703,5
A5006938301,1
A5091448684,1
A5048647497,4
A5045872684,1
A5032685444,2
A5077271389,2
A5111041630,2
A5054347255,1
A5020713541,1
A5107067555,1
A5101553362,28
A5092596403,1
A5067942735,37
A5005784483,2
A5031736572,2
A5001049054,2
A5084035555,17
A5029276396,1
A5074271795,1
A5105521855,1
A5103960005,1
A5045751641,2
A5083485840,2
A5071153128,1
A5089167309,1
A5048016106,1
A5036844888,44
A5093582409,1
A5020232947,17
A5060347691,1
A5102780207,2
A5080893189,1
A5044985065,8
A5000034708,23
A5011203804,3
A5059050074,1
A5070997192,1
A5035429411,2
A5102805894,2
A5034941608,12
A5057729785,13
A5107943853,2
A5081831359,4
A5113135680,1
A5111096964,1
A5086780312,5
A5049254168,3
A5032382943,31
A5018481430,2
A5100382667,1
A5091410040,2
A5015588513,7
A5086186913,3
A5036084738,1
A5076741719,3
A5048437520,1
A5084895141,2
A5023095110,1
A5077238742,1
A5041351241,1
A5046715844,1
A5086058822,1
A5107904062,3
A5080699690,1
A5107826176,19
A5046167016,2
A5078490096,1
A5077818063,1
A5028905097,1
A5012247855,6
A5048794330,11
A5053779658,2
A5000132210,9
A5053662686,1
A5018577127,10
A5108144464,2
A5012043616,13
A5050884499,11
A5030321859,1
A5037152614,5
A5064119640,3
A5105243168,5
A5050617382,8
A5066368952,7
A5095549016,1
A5027182117,1
A5074802395,4
A5052011977,2
A5018545643,1
A5092987712,1
A5055331624,26
A5045680621,2
A5046444906,4
A5051029542,12
A5076144543,1
A5107915447,6
A5006885179,1
A5093314227,3
A5108787753,1
A5014457852,12
A5110193812,1
A5064459502,44
A5100429066,11
A5108695931,1
A5050551744,1
A5094179059,1
A5017081233,1
A5070382610,7
A5025530726,2
A5003541897,1
A5072552105,1
A5106618967,1
A5059204348,1
A5004721614,2
A5032713491,2
A5101726152,1
A5107937529,3
A5036620679,13
A5081137346,5
A5082811593,1
A5021801908,1
A5032469713,5
A5058536622,5
A5078275265,1
A5064853539,20
A5097842176,1
A5031367868,5
A5030715613,1
A5060443655,1
A5011758878,18
A5010361233,2
A5052823700,1
A5007929651,12
A5084510903,1
A5106164026,1
A5020969963,8
A5083737500,1
A5054664065,1
A5067441448,1
A5076556744,7
A5008333398,1
A5070142321,1
A5088436673,1
A5072445837,17
A5092486489,1
A5086944839,1
A5002566729,1
A5031128819,4
A5028677266,1
A5053805893,1
A5093410374,1
A5106459777,1
A5106787770,4
A5045647299,2
A5018234949,5
A5087342066,3
A5079393687,2
A5008381503,1
A5093445844,5
A5107914476,17
A5017006942,1
A5003310182,2
A5107928811,16
A5021867170,1
A5077655412,1
A5107935956,1
A5022380857,4
A5101077686,1
A5051502158,3
A5112787108,3
A5030582033,10
A5087650257,21
A5038875332,2
A5082071332,1
A5085047327,1
A5101433644,1
A5103060151,15
A5103378216,1
A5033026221,1
A5018151363,10
A5014137885,1
A5060382037,2
A5113379043,1
A5002148192,1
A5091862787,1
A5114715803,1
A5083205036,7
A5050419585,2
A5052576263,1
A5101789001,4
A5018911992,1
A5034631535,1
A5058164195,5
A5020726036,1
A5013475667,5
A5041034606,1
A5027630921,5
A5025126622,1
A5074472635,1
A5054192238,3
A5065056562,10
A5105286383,1
A5086358428,8
A5110227776,1
A5060442443,1
A5073957763,7
A5060861780,10
A5037844410,1
A5103924601,1
A5057129971,11
A5112655203,2
A5068491867,6
A5065970842,1
A5086479843,15
A5087968589,11
A5100732841,31
A5042391057,1
A5024028277,1
A5052886806,42
A5071425287,14
A5024529011,26
A5100424995,1
A5103161121,2
A5003375753,1
A5055356130,1
A5000499446,2
A5100569485,1
A5074727164,4
A5053523441,1
A5014656295,1
A5074452349,1
A5051842696,1
A5060429710,1
A5109865747,4
A5045730630,4
A5100570077,1
A5114568366,1
A5079153460,1
A5113765531,1
A5051408895,1
A5093939361,1
A5037779971,1
A5029496798,2
A5067825449,6
A5100590113,1
A5021624230,23
A5076614799,1
A5109119245,2
A5011875948,1
A5074656761,3
A5105574038,2
A5099000067,1
A5107233325,2
A5016985936,1
A5110976532,2
A5089382711,1
A5093939359,1
A5108795942,1
A5070367971,4
A5002930233,1
A5080019095,78
A5091332001,1
A5067818939,12
A5023531290,1
A5070151669,1
A5080408281,12
A5072774669,2
A5009793660,1
A5036604571,1
A5058456428,1
A5091050197,1
A5079596185,1
A5076425349,1
A5088914363,1
A5101812559,1
A5111172612,2
A5110720826,2
A5014759700,4
A5054163189,6
A5110986993,3
A5057276506,1
A5019442387,2
A5030935266,1
A5068727660,1
A5050586858,1
A5110794602,1
A5038612231,1
A5016491711,1
A5060683414,3
A5094011943,2
A5058119912,14
A5087589231,14
A5096936800,1
A5102583674,1
A5071987712,2
A5114026770,9
A5069170110,3
A5036463211,1
A5091598063,2
A5011072284,1
A5001587608,2
A5077559707,1
A5102050846,1
A5107406378,8
A5036539009,2
A5104131456,1
A5006175263,2
A5096968623,1
A5019452981,2
A5009723251,1
A5101813626,1
A5092381508,7
A5050420658,1
A5094372889,3
A5023278638,5
A5019129637,5
A5105539942,1
A5054141624,14
A5111041600,4
A5022114551,8
A5078480032,1
A5001646803,1
A5002817255,9
A5030743176,24
A5004701816,10
A5081683738,1
A5068612966,2
A5011406173,1
A5080760938,3
A5082830566,5
A5071021144,1
A5022490413,3
A5112594017,1
A5058600882,11
A5061286992,2
A5034698781,2
A5005145244,1
A5069020928,1
A5027425202,15
A5051899735,1
A5112697116,2
A5085355694,1
A5056201139,2
A5085801934,1
A5054445619,1
A5066249339,2
A5067248418,3
A5111230197,1
A5102810898,1
A5099000066,1
A5020828056,1
A5076779658,1
A5087905463,3
A5092492428,1
A5002947219,12
A5066160018,20
A5110496804,1
A5003875005,1
A5074641074,5
A5087159264,20
A5086080666,3
A5049028027,1
A5093896405,1
A5110278378,1
A5075905647,3
A5105695059,2
A5033217635,1
A5047162398,10
A5018156725,1
A5028123313,7
A5088150937,3
A5051267613,5
A5086774000,1
A5084052189,2
A5044338583,2
A5085382370,1
A5006394716,1
A5052466430,2
A5033299238,1
A5053804936,1
A5067658410,2
A5001535511,1
A5087106230,4
A5072282430,2
A5099111333,3
A5041645141,1
A5053852135,1
A5099354185,1
A5039335751,19
A5073907781,1
A5095429414,1
A5035185251,11
A5112682649,4
A5039445200,1
A5096362684,2
A5102977676,2
A5048055696,8
A5038007095,2
A5011555229,8
A5012032003,15
A5051875554,1
A5046341933,10
A5088527138,4
A5092276737,1
A5012227405,1
A5113120817,1
A5026851081,2
A5094035339,1
A5084409308,2
A5092009214,3
A5025273457,1
A5106299144,5
A5083123435,1
A5107825487,25
A5007075802,1
A5055389904,9
A5071306973,1
A5001795976,2
A5041983019,1
A5079471496,1
A5056759052,1
A5059436917,5
A5062425745,35
A5009227859,21
A5072134441,1
A5092275099,1
A5031998230,1
A5057161751,5
A5009822241,8
A5021655388,1
A5103139757,1
A5050972053,1
A5102989369,2
A5018558843,1
A5100396117,33
A5065545987,35
A5067451831,3
A5061316926,1
A5101214181,1
A5030891003,2
A5003019334,2
A5029526188,4
A5000401560,1
A5103050883,1
A5016407672,1
A5040892641,1
A5090131012,2
A5094305636,1
A5006248689,1
A5051643243,1
A5014291325,1
A5022918817,4
A5065742215,4
A5094173463,1
A5026634625,1
A5036522016,1
A5081280459,3
A5070913859,1
A5047253744,1
A5031895280,5
A5063782972,2
A5100776049,1
A5069811489,1
A5100688005,1
A5020969373,1
A5066978200,9
A5023725446,7
A5075695781,2
A5017437151,1
A5044846457,1
A5059094659,1
A5052873403,2
A5107889176,1
A5084797922,11
A5036403794,6
A5046865281,1
A5024216470,1
A5032673683,3
A5042087061,1
A5100335540,1
A5007601278,1
A5069404462,1
A5054508382,5
A5100415164,1
A5015089971,6
A5046545987,1
A5107365467,7
A5007418876,58
A5089294492,30
A5068238376,2
A5073036650,1
A5061437140,10
A5100595765,1
A5103046933,4
A5029057486,1
A5034428555,1
A5092121610,1
A5021358067,1
A5037583040,1
A5038586091,8
A5035793803,1
A5100756467,1
A5102742787,15
A5060751756,103
A5042495954,1
A5109482764,1
A5078720397,9
A5033408223,1
A5102738986,1
A5107842202,3
A5020497584,1
A5066884919,1
A5108648875,1
A5011226423,12
A5101394366,1
A5079100011,2
A5001929892,1
A5065722979,19
A5064902926,12
A5020359914,1
A5100635681,10
A5101855710,2
A5002806054,6
A5107911677,15
A5075143759,1
A5090416033,12
A5087535858,2
A5001544318,8
A5050160421,1
A5064143171,15
A5000101753,1
A5108182827,1
A5052692844,5
A5053622218,1
A5047490635,4
A5098772346,1
A5034440486,3
A5110021557,1
A5008496685,2
A5006453665,1
A5104515990,1
A5097328481,1
A5053730616,1
A5104159966,1
A5052581928,2
A5033052795,2
A5063043342,3
A5009436633,1
A5089830058,1
A5079027910,5
A5079861014,2
A5023299312,2
A5048070831,2
A5101650157,2
A5075106610,15
A5102779738,1
A5110487636,8
A5050471831,10
A5076426118,2
A5076709013,2
A5110940933,2
A5075576520,6
A5017880487,15
A5080939069,2
A5053877956,2
